chrom	start	end	Fst	PBS	PBS_s	PBS_p
3R	13638326	13658809	0.0016038911714121838	-0.006305501191491615	-1.4455328146097144	0.14830828269919383
3R	13658812	13685280	0.00032796714706996723	0.0016376068560413836	0.17674681434680303	0.8597072671802402
3R	13685286	13703087	-0.0018308614555280049	0.004595752023679921	0.780910652511718	0.4348550463409012
3R	13703093	13720917	0.0011746911192980526	0.002811555305563788	0.4165109776577608	0.677036136189582
3R	13720947	13736914	-0.0011023722192440041	0.003910855903675301	0.6410292588826912	0.5215036734019289
3R	13736915	13757091	0.0006501665180443423	0.0018584050784211477	0.22184206624731725	0.8244368311260859
3R	13757095	13776802	-0.0007882156327729033	0.002373460526598387	0.32703564492720405	0.7436409254595304
3R	13776811	13796617	-0.0033789736382058024	-0.0016964642439778086	-0.5041951537954618	0.6141242456085806
3R	13796623	13814863	0.001240445127702975	-0.0034352832100086553	-0.8593269951546119	0.3901601346880117
3R	13814864	13834480	0.0032920272789490994	-0.0011876192451076644	-0.4002699810515482	0.688957675599165
3R	13834487	13862239	0.0005557517527907198	0.0007398312222847207	-0.006612534827517839	0.99472399900278
3R	13862254	13890881	0.006645093173185119	0.003302630611889148	0.5168069148359845	0.6052909525168255
3R	13890916	13909598	0.006264684436878414	-0.0016064035010891842	-0.48580138303437	0.6271079936308225
3R	13909608	13930977	0.0015084820724346815	-0.0021229020180310444	-0.5912896903073992	0.5543263361951665
3R	13930979	13953782	3.846108804810072e-05	0.0018409036645117035	0.2182676232089847	0.8272205992327021
3R	13953797	13972556	-0.004084882340784908	-0.0009347344418195502	-0.34862144972200143	0.7273735223177006
3R	13972557	13991834	-0.001182332612644316	-0.000784393776336144	-0.3179162651068625	0.7505484544268322
3R	13991835	14012917	0.00035105052120955934	-0.0035376834694704823	-0.8802409565322843	0.37872879050618924
3R	14012930	14034523	0.003531520933824636	-0.00039386233180439925	-0.23815514349810102	0.8117607665252509
3R	14034524	14065637	-8.052041035554262e-05	-0.001988929314373053	-0.5639274554391362	0.5728035040755701
3R	14065640	14088656	0.0016171663749221256	-0.0008623357504642119	-0.3338349302077221	0.7385041235325227
3R	14088680	14113790	0.0013038195789026041	0.0020394356821638207	0.2588152836468528	0.7957777649313624
3R	14113793	14133953	0.003227862197271445	0.0004301009427926418	-0.06987103765589961	0.9442963053760282
3R	14133959	14153610	0.0030964713325255483	-0.0010415398863033191	-0.37043511457595973	0.7110583140968003
3R	14153615	14178548	0.0030483934160637906	0.004005777085114753	0.6604157129110405	0.5089870914927039
3R	14178575	14206043	-0.0005875752847943628	-0.0008351584249861997	-0.3282843042778389	0.7426967105533098
3R	14206053	14242467	-0.0008077119397998289	-0.014333789185490997	-3.0852093732216126	0.002034089073953638
3R	14242478	14276438	0.0003019937185706363	-0.0013887219586846387	-0.44134267370680286	0.6589649368394456
3R	14276442	14296989	0.0006073277655111802	0.001632048206230811	0.1756115302365742	0.8605991433153185
3R	14296990	14323075	-0.0017360462880111154	0.004152333505008704	0.6903480130968095	0.4899753609579788
3R	14323080	14354970	-0.004764164655170215	0.0026012458051050302	0.37355791491096496	0.708733249699764
3R	14354985	14384919	0.0017931543566243092	-0.003327988459969141	-0.8374133958127086	0.40236023853560343
3R	14384959	14410680	-0.0021690385232972943	0.0013312098883983732	0.1141690984191336	0.9091037475938327
3R	14410681	14437200	-0.00034537661645677847	-0.002064282465121323	-0.5793173860185868	0.5623750363867406
3R	14437231	14469838	-0.0039540001654279	-0.0001299645670042902	-0.18425735369083013	0.8538115678832169
3R	14469841	14497920	-0.0016506285089591766	0.0007460997515705458	-0.005332266788476151	0.9957454868168805
3R	14497983	14527159	-0.002547571300577192	-0.0056336804054361285	-1.308321893015129	0.19076415248813805
3R	14527160	14563357	0.001112780554521491	0.0022361167630138776	0.298984913589542	0.7649515565728885
3R	14563362	14581136	-7.752598039387698e-05	0.003303924636205688	0.5170712029805667	0.6051064550719261
3R	14581158	14601627	-0.0011078022472060078	0.003816520686278126	0.6217624806189671	0.5340980605905958
3R	14601633	14619350	-0.0011263521224544773	-0.0036328476646543136	-0.8996770430526886	0.36829214383072195
3R	14619353	14641734	-0.002120127192300513	-0.0013729988535294128	-0.4381314278009655	0.661291013376031
3R	14641746	14680062	0.0001898781107979387	0.004221517964044361	0.7044780662022536	0.48113510478001253
3R	14680075	14710761	-9.212833304116874e-05	-0.0013941243270755535	-0.44244603930830967	0.6581664697744342
3R	14710766	14740756	-0.00030866416900960275	0.0021376134160819944	0.27886684744271906	0.7803470115366475
3R	14740768	14773023	-0.0004287316458236571	-6.525136818877426e-05	-0.17104049908746988	0.8641919211128681
3R	14773198	14802381	0.0017039480926292633	-0.0009022680764582625	-0.3419906041088368	0.7323579632503738
3R	14802423	14831543	-0.0002846041113733242	-0.002819936262485183	-0.7336501427519874	0.46316199214579945
3R	14831573	14846995	-0.0028587931337880636	-0.0027240096481065267	-0.7140583417277528	0.4751911041914969
3R	14846998	14864985	-0.002761736487749434	0.0033632648805584126	0.5291906994062291	0.5966731678708441
3R	14864999	14887724	-0.0006123687273083471	-0.00028221322355481194	-0.21535222141513607	0.8294927177995414
3R	14887727	14912520	-0.0026745264242977397	0.0011112357695082528	0.06924215926161627	0.9447968653786601
3R	14912528	14938038	-0.00046856954139948666	0.0025628393376132684	0.3657138783626497	0.7145785890626526
3R	14938068	14960835	-0.0009615524351858164	0.0002042194008476157	-0.11600449345957765	0.9076489805757312
3R	14960840	14988425	-0.001628704794227249	-0.001661288125418929	-0.49701087527094234	0.619181382275388
3R	14988523	15011522	0.00011634845311764417	0.0020008735558346294	0.25093945574438276	0.8018609188834281
3R	15011540	15038110	-0.0008447482644484796	-0.008770076927569535	-1.9488913219765516	0.05130840464211507
3R	15038114	15061223	-0.00015285438446895657	-0.0023968577137789444	-0.6472416856458564	0.5174755361211858
3R	15061224	15089486	-0.0003773943782825741	-0.005400074910361923	-1.2606109172102753	0.20744906335963753
3R	15089509	15110786	0.002764361368516706	0.0021640219498249265	0.2842604573578046	0.7762107871412127
3R	15110803	15127756	3.652787420178116e-05	-0.0023415025603078943	-0.6359360937671538	0.5248180760495808
3R	15127841	15142806	-0.00011911277344793857	-1.0494060257298952e-05	-0.15985700961934898	0.8729937142791553
3R	15142827	15158976	-0.0011061675923425005	-0.0007571936104921462	-0.3123609743203219	0.7547662055756907
3R	15159004	15181792	0.001218133853446138	-0.0022087400928711403	-0.6088210343818616	0.5426430697214923
3R	15181818	15208468	0.0001377484188485453	-0.005477447921882961	-1.276413378875213	0.20180942930383394
3R	15208480	15226931	0.003723742727684871	0.0015005627252443956	0.14875727922659823	0.8817451617136044
3R	15226934	15257622	-0.0006757544012035907	-0.0015355533373295808	-0.4713311307492916	0.63740428805041
3R	15257623	15278390	-0.0013829453546185463	0.0005523738272818512	-0.044898343278135806	0.9641883373871472
3R	15278394	15323326	0.002053417694264784	-0.0036899490312677498	-0.9113392769400049	0.3621166375917788
3R	15323352	15343687	0.0008996948318407296	0.0026987884284990033	0.3934797653931786	0.6939651661350514
3R	15343690	15366215	-0.0015690575001202295	-5.667367469781235e-05	-0.16928861338598525	0.8655696319203033
3R	15366220	15399625	-0.003308265284021322	-0.0003915354865927662	-0.23767991471309918	0.8121293630451771
3R	15399643	15428145	-0.002428475192434038	-0.0014284155470832738	-0.4494495884653513	0.65310736610744
3R	15428154	15448773	-0.0012575325854521388	-0.0041079381257688626	-0.9967082772201588	0.31890613080907615
3R	15448781	15468511	-0.00044569745212973464	0.0013958042680985948	0.12736168571691034	0.8986541396033659
3R	15468525	15484894	0.0033829894878895316	0.0011243235726489888	0.07191517797116327	0.9426694110512969
3R	15484900	15503942	-0.000975458022354368	0.001415600969386228	0.1314049122508159	0.8954550029460775
3R	15503954	15520816	0.0002218403967976798	0.004344471033295528	0.7295896797381917	0.4656410323993756
3R	15520827	15554366	2.955425191709974e-05	-0.003241932916339938	-0.819837636481096	0.41230867234541746
3R	15554384	15580289	-0.000804505871471694	-0.0074136457432250075	-1.6718573618094188	0.094552452370121
3R	15580290	15594224	0.0009385614088656152	-0.004779134254819624	-1.1337916205005898	0.2568819667520926
3R	15594236	15612710	0.00235717967645242	-0.0073222365435628945	-1.6531881857609922	0.09829257014471068
3R	15612713	15633491	0.009388200635663492	-0.011733508119701603	-2.554134763969427	0.010645204622591194
3R	15633510	15652650	0.008022507360278036	5.654735138335393e-05	-0.14616464691317899	0.8837914134583869
3R	15652664	15670756	7.147066656566638e-05	0.0016653805313302285	0.18241923720353856	0.8552537299821856
3R	15670757	15689409	-0.00227514534375913	-0.0012087391029479504	-0.40458344562180476	0.6857837290121813
3R	15689413	15702067	0.0004034126457967649	0.0035725871216753585	0.5719421268851759	0.5673611828620532
3R	15702073	15719095	-0.0014853455383222432	-0.003924720708685761	-0.9592884307790343	0.3374134619854656
3R	15719103	15739944	-0.0015300662020479546	0.001325940835592086	0.11309296084422164	0.9099568556220845
3R	15739946	15758902	-0.0018199450619063857	0.000770610920778077	-0.00032616964749187887	0.9997397542786781
3R	15758932	15777597	-0.0021108273375602974	0.007737300843514946	1.4225323732906052	0.15487176037778996
3R	15777628	15803386	0.00047831856651413946	-0.0013001063537200464	-0.423244054138564	0.672117207819324
3R	15803389	15826955	-0.0022660902468186668	0.0025842702615241145	0.37009087425421144	0.7113147814359544
3R	15826976	15845420	-0.0012826668908729483	-0.0024591628987142926	-0.6599667337874809	0.5092751774239954
3R	15845429	15872175	0.003986201416503071	-0.002057165965788465	-0.5778639307932403	0.5633559887790307
3R	15872180	15892605	0.0037234559081465246	-0.0038336679714552875	-0.9406920576860602	0.3468626902846417
3R	15892610	15917492	0.0026976805708003623	-0.004470038126948015	-1.0706626351418689	0.2843211492023674
3R	15917506	15960201	0.00018130784913189679	-0.0013544282125915123	-0.43433860862867957	0.6640425712584568
3R	15960206	15989585	0.005218755432554234	-0.0028172642980375767	-0.7331044277161715	0.4634947398132876
3R	15989591	16011960	0.003062006138206436	-0.013152502542670292	-2.8439464764891853	0.004455853232826329
3R	16011962	16029501	0.0030604317456287195	-1.646520733920664e-05	-0.161076541094247	0.872033116458032
3R	16029512	16054485	0.0029225892901674566	0.0006606045804178543	-0.02279357710997422	0.981814931418897
3R	16054486	16070658	0.0012774826134773086	0.008515094449534463	1.5813869066832345	0.1137895993744386
3R	16070661	16093113	0.0017760129850412554	-0.002104424646282172	-0.5875159201905288	0.5568572614758049
3R	16093124	16110848	0.0004822575603849584	-0.009836036151216664	-2.1666000480158667	0.03026536373995707
3R	16110858	16129916	-0.0039800396714992975	0.00013773112506841126	-0.12958388514298133	0.8968956535277092
3R	16129932	16153444	-0.0017090446960952225	0.00173462646952226	0.19656184665120996	0.8441704300242352
3R	16153453	16180190	0.0007394358748425465	-0.0017515118659897945	-0.5154379362526738	0.6062470286930508
3R	16180200	16203518	0.0017344946468628819	0.00976249384029059	1.8361524982736626	0.066335105776145
3R	16203532	16235991	0.005670793667036107	0.009676904503345024	1.8186719557767226	0.06896149271389473
3R	16235993	16264924	-0.002249355037547839	-0.004338041572642774	-1.0437040038529048	0.29662235684606064
3R	16264926	16289983	-0.0014389865160119538	-0.0025903898286305837	-0.6867681790025972	0.4922288252054079
3R	16289984	16312940	-0.0016428467651603985	-0.004146989956276105	-1.0046841210241517	0.31504897660481024
3R	16312969	16334823	-0.0014486114112460383	-0.0005080161985718106	-0.26146963091476216	0.7937303661527324
3R	16334826	16354398	-0.0006183292392225987	3.671812736135986e-05	-0.15021451580535491	0.8805953738809678
3R	16354404	16375098	0.0019108618573142157	-0.007178306427345151	-1.6237922749744196	0.10442014931789137
3R	16375110	16396284	0.0018989964740691462	-0.003034201926969849	-0.7774112021003192	0.4369162054572606
3R	16396299	16436195	-0.0034652586604812462	-0.0016244637494270413	-0.4894899609558928	0.6244948601693088
3R	16436198	16460351	-0.002695698941724345	0.003506001864961774	0.5583429280691863	0.5766102365746661
3R	16460381	16483977	-0.004403740589817626	-0.0018360816990241253	-0.5327102579351742	0.5942341641735158
3R	16483978	16505766	0.0004480805550852627	0.0010436175187511596	0.055431984441826974	0.955794315101719
3R	16505774	16537436	-0.002828895103802018	-0.0008158845880433237	-0.3243478661912428	0.7456746846982464
3R	16537443	16556536	-0.004280128471751819	-0.002066061443126608	-0.5796807198371707	0.5621299474652304
3R	16556537	16572678	-0.005078222053733761	-0.0028032631518046733	-0.7302448702004287	0.4652405198900641
3R	16572687	16593921	-0.002803150951749781	-0.003614889368108629	-0.8960092874987563	0.37024780293286375
3R	16593930	16611917	-0.003073297109234356	-0.0007228965262416654	-0.3053562274656645	0.7600948561022026
3R	16611921	16628622	0.00034174707286514945	-0.0010695911180145653	-0.37616422483103523	0.7067948099622836
3R	16628630	16646202	-0.0009702315739768425	-0.0030908760088149616	-0.7889861684632276	0.43012009067870394
3R	16646234	16663822	-0.0008889759412854905	-0.002740762398027472	-0.7174798795896473	0.4730780469745324
3R	16663833	16681745	0.0008417735086765302	-0.000493038248216631	-0.25841057347788426	0.7960900571964216
3R	16681754	16703753	-0.001885423178607674	-0.0012303277133892609	-0.40899264699824756	0.682545057258036
3R	16703769	16721352	-0.0012040241422327873	0.003165438216993575	0.4887870986437611	0.6249924327297476
3R	16721353	16743288	-0.001089107765082194	-0.0017075530532492775	-0.5064599032213587	0.6125338311361395
3R	16743290	16761206	-0.0005429934178040185	-0.0023882355259590296	-0.6454807125389088	0.5186157133682621
3R	16761223	16780525	-0.0007629682228723388	-0.0068440790596816315	-1.555530550879065	0.11981976434358306
3R	16780542	16795663	-0.002180520387336366	-0.0007097770390481009	-0.30267673768797154	0.7621362273451333
3R	16795671	16823575	-0.0003673579686541957	-0.0031624881777088613	-0.8036120506854957	0.4216210613175404
3R	16823584	16861769	0.0001920887700467846	0.0006637237900626703	-0.02215651788391958	0.9823231027691548
3R	16861802	16881519	-0.002704669476783271	-0.0005608220167644024	-0.2722545532186743	0.785426297999221
3R	16881544	16956069	-0.002844754234368479	-0.0005843117978188521	-0.2770520447125887	0.781740143699996
3R	16956082	16975625	-0.002227488319832465	0.0003723344164600579	-0.08166912202591356	0.9349098333630624
3R	16975626	17000747	0.0008248363620823378	0.0034885647512287532	0.5547816175308431	0.5790440421353981
3R	17000750	17028570	-0.0013400403285812083	-0.0015962466516251722	-0.48372697464394626	0.6285796467732907
3R	17028571	17046632	-0.0026224426108557	-0.00016650813392884227	-0.19172091629583873	0.8479608210778948
3R	17046635	17064593	0.002451657861287333	0.004146440295941978	0.6891443994784473	0.4907324019181707
3R	17064620	17088831	-5.3223520642078775e-05	0.00443550327609053	0.7481818671012256	0.45435046681576186
3R	17088840	17125571	-0.0025524751477336315	0.00035791493216300025	-0.08461411981458651	0.9325681733383138
3R	17125596	17141634	-0.0010363113545303123	0.0024154711531125957	0.33561578549508525	0.7371606187015975
3R	17141646	17169491	-0.0023456329917570466	0.0019091703847621555	0.23221023974337493	0.8163747249440136
3R	17169492	17187396	-0.0011383933176704476	-0.00046942860121520444	-0.2535886008762193	0.7998134040123652
3R	17187438	17203271	-0.0031417788027323004	-0.00012182580664009986	-0.18259511454404107	0.8551157179274369
3R	17203272	17221130	-0.0006810409698964988	0.0037313706148755874	0.60437165256855	0.545596578063511
3R	17221132	17247038	-0.0033769687457457227	-8.128571724695527e-05	-0.17431531263463595	0.8616176657327014
3R	17247107	17265371	-0.0015730884482299246	-0.0033783461030319883	-0.8476983092262299	0.3966060082233419
3R	17265376	17284552	4.18065659040167e-05	-0.0011333855899243852	-0.3891934410521947	0.6971330550203826
3R	17284554	17311361	0.0018705817807937286	0.0015650028174452938	0.16191835524873108	0.8713701481577774
3R	17311364	17329956	0.003965725008027029	0.0037236480954720643	0.6027944253877555	0.5466454557216087
3R	17329970	17349479	0.0025320299629195747	0.00025975348716792345	-0.10466235680336923	0.9166437327750094
3R	17349486	17368451	0.00249372545901437	0.005689332376141878	1.0042606457145835	0.3152529973079018
3R	17368452	17383728	0.0018745548377401531	-0.001248328811395125	-0.41266914421054884	0.6798490345355577
3R	17383739	17413114	-0.0004200048225772875	0.0038434565842390585	0.6272637980237132	0.5304863296612148
3R	17413115	17441584	0.004414459983897397	-0.002020429487866353	-0.5703609685502475	0.5684328968596271
3R	17441585	17461450	0.0036851692567016676	0.009534472191727766	1.7895819526873615	0.07352114192397771
3R	17461454	17482302	-0.0008883673151924645	0.002785831694160631	0.41125725449136163	0.6808839096665393
3R	17482308	17499086	-0.0002621949069851389	0.004686364544720415	0.7994171170005201	0.4240485884610635
3R	17499088	17516456	0.002858347932194337	0.005704164709204301	1.0072899626561476	0.3137954518425672
3R	17516467	17535631	0.0056368835554530304	0.003786138652727065	0.6155573334874905	0.5381867183782081
3R	17535659	17555710	-0.00019480171498381866	0.0014649194023180956	0.14147758010307765	0.8874926703698605
3R	17555718	17572373	0.005608281346394144	-0.0014887048360659497	-0.46176291528598357	0.6442513477338276
3R	17572374	17594182	0.0005218570493553699	-0.002145620508687742	-0.5959296554661819	0.5512222210360813
3R	17594188	17617125	0.0038620078201588716	-0.002764107216294602	-0.7222477642627281	0.4701421618844879
3R	17617127	17641307	0.0013202129360649385	-0.0014689725774861052	-0.4577328503623009	0.647144383942023
3R	17641309	17662734	-0.0008917310513211155	-0.00011872338289427862	-0.18196148362612852	0.8556129528415034
3R	17662752	17680631	-0.002098149678367964	-0.0014077497588410068	-0.4452288618831199	0.6561543711396844
3R	17680645	17699124	-0.0029427643389547567	-0.0013825287723986143	-0.4400777935251376	0.6598807647873719
3R	17699170	17715968	-0.0034141657513504556	0.0013430327950619673	0.11658377797789397	0.9071898933512784
3R	17715987	17736981	-0.0015065696748036447	0.0026526065350096196	0.38404769615955714	0.700943096650702
3R	17736983	17749657	-0.0008727774590213302	-0.003197314087486411	-0.8107248034837589	0.41752372608318933
3R	17749717	17764342	-0.0009772961764132578	-0.001523545327254832	-0.46887864615358993	0.639156380537286
3R	17764348	17786029	-0.0030533542356297317	-0.0003336706147337055	-0.22586174450977567	0.821308952450692
3R	17786032	17806288	-0.0017760923332512874	0.002053562223388177	0.2617004515079403	0.79355239240865
3R	17806293	17823698	-0.0054459821861945505	0.0006164102294882661	-0.03181971584546503	0.9746158236257525
3R	17823700	17845282	-0.004663857705331859	-0.0005692162204738333	-0.2739689634467148	0.7841084730011422
3R	17845294	17872276	0.00030079929239781617	-0.0037025508712506356	-0.9139130438042182	0.3607625391467535
3R	17872281	17890279	-0.0035693006344014824	0.001239108276720567	0.0953585059501851	0.92403007329052
3R	17890325	17907686	-0.0021130468170249385	-0.004358743855750914	-1.0479321840511655	0.29466985282597524
3R	17907695	17931133	0.00043055275315039937	-0.001041791588167499	-0.37048652150689737	0.7110200174996526
3R	17931139	17949931	-0.00024016460937413805	-0.00475263141911942	-1.1283787506002017	0.2591599979785477
3R	17949954	17968679	0.00010843081132439969	-0.004888703380903634	-1.1561697324619227	0.24761173761322042
3R	17968685	17983729	0.0031332629179094173	-0.007532456122965811	-1.6961228832663446	0.08986261084651768
3R	17983733	17996921	0.003178527192890024	-0.003111426302208051	-0.7931833066792995	0.42767103195184797
3R	17996931	18009510	0.0013176870288995172	-0.006564725840766002	-1.4984761795148218	0.13400957697492835
3R	18009515	18022513	0.0004199384367464011	-0.0045330546846135	-1.0835329721907814	0.2785719238566722
3R	18022516	18035495	0.0014085786466972677	-0.0029067105782156163	-0.7513727022191022	0.45242838640193717
3R	18035496	18049528	0.000555408031954145	-0.004910598251663743	-1.1606414836454904	0.24578772783699998
3R	18049535	18072992	0.00017605009504232215	-0.001376405080188091	-0.43882710663183555	0.6607868175677518
3R	18073009	18113878	-0.0028497000063329794	0.002891089947887149	0.4327549251485173	0.6651928227574604
3R	18113886	18141238	-0.003941453207304419	0.005539790279486916	0.9737185587099709	0.3301962999085243
3R	18141249	18159448	-0.002226169607209064	0.0020956241941352113	0.27029107848774975	0.7869363283549852
3R	18159452	18181151	0.00011414336347475051	0.005387079298653218	0.9425292670823162	0.3459217342857608
3R	18181153	18198519	-0.0006222922928696624	0.0021188880436015787	0.2750424263045682	0.7832836433081327
3R	18198541	18220300	0.002633494894551942	0.004832101175089374	0.8291819855161583	0.4070014370081355
3R	18220328	18241547	0.0069867031081952725	0.005818943488541825	1.03073208058297	0.3026664763633452
3R	18241559	18259101	0.006012728760711663	0.005139998418039414	0.8920661137516871	0.3723574965480596
3R	18259131	18273431	0.006575041638453297	0.01757635521929854	3.432035125426358	0.0005990699622156868
3R	18273438	18290372	5.4588522038333446e-05	0.0011606855240349951	0.07934164789321684	0.9367608804666971
3R	18290393	18317067	-0.0010835850254831028	-0.004598991731255451	-1.0969997822757853	0.27264148727689363
3R	18317076	18338297	-0.0018621909361060344	-0.0029388712670501507	-0.7579411172573036	0.448486233843024
3R	18338306	18357871	-0.0025625249903356846	0.0006786314615420498	-0.01911181402096701	0.9847519069261117
3R	18357872	18376172	-0.00016546064075098466	0.0040216039587407035	0.6636481522181481	0.5069155307221748
3R	18376202	18390784	0.00240727434754432	-0.00016712072459413837	-0.19184603021236254	0.8478628136911378
3R	18390807	18405543	-0.002114624218602907	0.0007900284365236003	0.0036396130222640082	0.9970960153736489
3R	18405552	18418503	-0.0011638047563942936	0.003545085443868992	0.5663252560834182	0.5711726945967779
3R	18418521	18433896	-0.002775681578492494	0.006399151094792829	1.1492321657579372	0.2504602607477088
3R	18433898	18447074	-0.0004733474827473852	0.001933040207178322	0.23708534989179894	0.8125905774962644
3R	18447075	18462802	0.0013963534541556561	0.0022278837047658697	0.29730341528940196	0.7662348744424949
3R	18462827	18473817	-0.00024712237501601803	0.003067149367273767	0.46871284084696113	0.6392749072276429
3R	18473818	18487376	0.0033739906321017987	0.004981004928851259	0.8595936990365465	0.39001304955004257
3R	18487377	18502374	-0.0009010325847278822	0.00036996215892329097	-0.08215362570551928	0.9345245500556805
3R	18502382	18516730	-0.001760257012105974	0.0023199633633703225	0.31610952412002136	0.7519193779262352
3R	18516734	18529211	0.002151126806653607	0.004610443607221154	0.783911223138912	0.4330922038750529
3R	18529212	18545286	-0.0034052313806410116	0.0013404109425332938	0.11604829766943763	0.907614264338358
3R	18545292	18557294	-0.002546030327539706	-0.0017476867415083996	-0.5146567028252477	0.6067929341177583
3R	18557296	18575142	-0.000621514774780599	0.0013655866656535113	0.12119012156479095	0.9035404482957275
3R	18575143	18589737	0.0022784932844495684	0.005436306484547972	0.9525832988781847	0.340801242480101
3R	18589743	18608876	-0.0033993467591292028	0.000826977328008768	0.011185958056249721	0.9910750828922051
3R	18608881	18629138	-0.0005180358731733503	-0.001406972568147501	-0.4450701304870034	0.6562690737808532
3R	18629142	18644086	0.0023853787515587047	0.0033736408106830916	0.5313098522582378	0.5952040792156916
3R	18644094	18662782	-0.0015985631865477888	0.00224678169027902	0.30116309046224826	0.7632901335229845
3R	18662785	18953091	-0.005491542493294414	-0.001768484989753201	-0.5189044826922232	0.6038273516291471
3R	18953094	18972798	0.00018199800826215973	-0.002432261812780562	-0.6544725263001921	0.5128074217839402
3R	18972849	18986846	0.00018754703156916147	-0.006282014930206423	-1.4407360419842745	0.14965926845880137
3R	18986854	19004206	-0.0015140513054835952	0.0029025656676204895	0.4350986961559877	0.663490789794851
3R	19004208	19030671	-0.003044560546811785	-0.006608749393264932	-1.5074674348252028	0.13169088497353115
3R	19030674	19049143	-0.003559302203699694	-0.0031969989908519954	-0.8106604489706254	0.4175606923003531
3R	19049151	19065150	-0.001900788988758104	0.0006767403309600893	-0.019498053588709513	0.9844437897601284
3R	19065153	19082372	0.004150501154498812	0.01704943254508786	3.3244178155154387	0.0008860334381600304
3R	19082428	19103559	0.003254795391982703	0.0066157017323028	1.1934599020253651	0.2326893070813355
3R	19103574	19123800	0.0036231726224880277	0.003879337405032901	0.6345920030910193	0.5256945450909674
3R	19123807	19140542	0.0011652176678499302	0.003766531680217983	0.6115528566634753	0.5408336371732321
3R	19140588	19154972	0.00195424821415277	0.0010820478242514287	0.06328088960270105	0.9495428331474746
3R	19154993	19168616	0.0019595445206556667	0.0007444779001102199	-0.005663509492155256	0.9954811973732833
3R	19168619	19182226	0.003951176270043925	0.007146450791418865	1.3018587027894124	0.19296469200986055
3R	19182235	19196086	-0.00029266275253639313	0.0017076790668789147	0.19105817956019439	0.8484800118962664
3R	19196111	19209130	0.0034039550362045166	0.0007591697532461075	-0.0026628838036536428	0.9978753286368428
3R	19209131	19259749	0.0014217555931673282	0.004938634251826476	0.8509400226933487	0.39480267085737586
3R	19259753	19292133	-0.0038529406435067904	0.0031474243831611797	0.4851080002995331	0.6275997373264319
3R	19292142	19308099	-0.0015292029869547323	0.004117688276911618	0.6832721622527672	0.494434881212218
3R	19308106	19322851	-0.0023094083085009732	-0.0002522322962310847	-0.2092289951712712	0.8342694784375982
3R	19322858	19337564	-0.0029323403404132643	0.002412754489653068	0.33506094124989194	0.7375791158859955
3R	19337577	19353090	-0.0011183332668602635	0.007774480118652912	1.4301257712797495	0.15268092481755685
3R	19353096	19374046	0.0017447504701867608	0.010375090887328598	1.961267718187779	0.04984780097274068
3R	19374050	19392764	-0.0019204550674341838	0.005628576967355908	0.991852119803493	0.321269668574543
3R	19392773	19419257	-0.0014016467584774162	0.011866739871015114	2.2659182083117173	0.023456391558950237
3R	19419262	19437819	-0.0012305348690066775	0.00880549071658065	1.640696681337548	0.10086039417138142
3R	19437843	19459610	-0.0029761171109590136	0.005442746823671361	0.9538986569094393	0.340134943402991
3R	19459611	19483774	-0.0022156875526241097	0.008443377329356377	1.566739589484966	0.11717557299981861
3R	19483815	19517190	-0.0011794207413380103	0.00487707520337368	0.8383673635169528	0.40182441316344675
3R	19517201	19544524	-0.00021703982423027518	0.0013841244874856955	0.12497623784869548	0.9005423622777291
3R	19544534	19589129	-0.0021427081845683707	0.0030299171399677215	0.46110862804539465	0.6447206718497362
3R	19589140	19625773	-0.002642221505144351	0.003927361888893105	0.6444003981665157	0.5193158264184659
3R	19626023	19648824	-0.0035669231612874756	0.005708174928950599	1.008108999456746	0.31340213773751113
3R	19648826	19668930	-0.0024537543648512883	0.005506578884490509	0.9669355501912044	0.333576253492454
3R	19668938	19691297	0.0034662441473019604	0.006826466513121699	1.236505950043078	0.2162705554099208
3R	19691306	19715614	0.0027064470274212175	0.0093138960887227	1.7445320658674446	0.08106635502287603
3R	19715616	19733795	0.0007748955737217912	0.00545356468881826	0.9561080694154248	0.33901763837193466
3R	19733819	19754959	0.006356384666745231	0.004858452856809568	0.834563984122698	0.40396324763328917
3R	19755000	19782129	-0.003061993358561066	-0.0004996656985635167	-0.2597641466164258	0.7950457086282587
3R	19782133	19809232	-0.000604052095733627	0.0008550170138586937	0.01691271021478326	0.9865062529327355
3R	19809235	19835781	-0.0007748691553130302	-0.006702279377468643	-1.526569754365906	0.12686803278216094
3R	19835796	19866191	-0.0004202108782558056	0.0011101510383533402	0.06902061660539423	0.9449732089532998
3R	19866194	19891646	0.0016089682603426755	-0.001023260896218481	-0.3667018614116973	0.7138414179418044
3R	19891737	19908662	-0.0005200237985419334	-0.003908853817158925	-0.9560478183204333	0.33904807622122113
3R	19908669	19923505	-0.002745638655884136	-7.063398203258613e-06	-0.1591563401671901	0.8735457008269272
3R	19923528	19937923	-0.0006797112972920774	-0.0014997277333397773	-0.464014203017738	0.6426375698368936
3R	19937935	19952288	-0.004070210997476692	0.00195773931093735	0.24212983029442917	0.8086795645527193
3R	19952289	19966046	-0.004200807280419202	0.0020966818835499446	0.270507098209629	0.7867701568328838
3R	19966051	19988264	-0.005254862918128732	-0.0008638903077488779	-0.33415242892483227	0.738264538946426
3R	19988271	20022718	-0.002367723670891895	-0.0051297167444267705	-1.20539367195892	0.22805136323204878
3R	20022739	20047818	-0.00145826654234011	-0.0028194593850553425	-0.7335527465519973	0.4632213693451158
