chrom	start	end	Fst	PBS	PBS_s	PBS_p	PBS_p_adj
2L	44540066	44558467	-0.00129233045537696	-0.00501532364317593	-0.0236907889402804	0.981099253306158	0.991348696965897
2L	44558469	44576048	-0.00413734791640742	-3.38303174322752e-06	0.585131163101413	0.55845952625252	0.984900290515278
2L	44576075	44593944	-0.00320081824331416	-0.00591692327531916	-0.133211968570659	0.894025745657554	0.990514097312954
2L	44593960	44614414	-0.00144541213116394	0.00771454376234611	1.52266087879155	0.127843570274706	0.937232276796335
2L	44614415	44635198	0.00401649099939735	0.00541140800036568	1.24288908595997	0.213908708055071	0.961514647436143
2L	44635215	44655551	0.000749571337409626	0.00604603486244855	1.31997993657979	0.186841716731681	0.956183717823351
2L	44655552	44674141	-0.00215911618386387	0.00141127745023218	0.756976047725117	0.449064212551554	0.981290711512826
2L	44674166	44691868	-0.000412794988098228	0.0100065764569695	1.80108393434429	0.0716896515419576	0.893312185570843
2L	44691875	44713475	-0.0017085051614498	0.000766945769286349	0.67870631107642	0.497323966564761	0.98307551277824
2L	44713493	44732935	-0.0032199064630798	-0.00447515323832912	0.0419260301345128	0.966557665591479	0.991219683364128
2L	44733001	44759169	-0.00186240125577724	-0.00256111185314295	0.274432857880925	0.783751994981054	0.989193855260283
2L	44759196	44778768	-0.00325418926021774	-0.00389313671874489	0.112626076492902	0.910327010530051	0.990682379047038
2L	44778777	44797265	-0.00382010677434845	0.00123356934714013	0.735389081197355	0.462102569699844	0.981808996666405
2L	44797278	44814534	0.000313000602062243	-0.00371165442424903	0.1346715102604	0.892871599468085	0.990501952080994
2L	44814536	44869462	0.00041333156364587	0.0211188143398376	3.15093519634188	0.00162748595645321	0.159724309554857
2L	44869484	44892993	0.00359041363839718	-0.00455492549420912	0.032235751595927	0.974284045334812	0.991288707470911
2L	44893050	44910821	0.000855796613059336	0.000315250952084506	0.623837001629968	0.532734636747472	0.984182683137999
2L	44910828	44926628	-0.00148787957615861	0.00642351602945671	1.36583419519424	0.171991010804353	0.95257977220284
2L	44926636	44948861	-0.00121250199484128	-0.00308181882562101	0.211180345530187	0.832746546902916	0.989823163390724
2L	44948924	44971830	0.00393016288644539	0.00202052332273132	0.830983760530445	0.405982803414321	0.97934635524277
2L	44971834	44996311	0.000350945715289964	-0.00191585976845545	0.352814399925199	0.724227587562436	0.988316073291872
2L	44996313	45041139	0.00144387928185165	0.00466658779360326	1.15241257648841	0.249151575418113	0.9667776023272
2L	45041166	45058322	0.000979380013353456	0.000478087636040131	0.643617473003415	0.519823516909427	0.983796186306044
2L	45058329	45079098	0.00246616234516606	-0.00296650093865139	0.225188504543488	0.821832631851584	0.989689408733656
2L	45079122	45110986	-0.00288711007652085	-0.00209899831921681	0.330567773595613	0.740970991832989	0.988577074138385
2L	45110988	45129486	-0.000567514825888607	0.00390307904699728	1.05966588981594	0.289296626085594	0.971255281857376
2L	45129491	45147042	0.00242594181906617	-0.00288033705206758	0.235655201915318	0.813700234577982	0.989587434162479
2L	45147045	45162336	-0.000143291106847267	-0.00649172386420213	-0.203035464834796	0.839107312544205	0.989899528646035
2L	45162342	45177716	-0.00211022168621759	0.00144971129006599	0.761644771320664	0.446272046022823	0.981175857609878
2L	45177724	45192326	-0.0010567390081319	-0.00076429555401477	0.492699850949471	0.62222468298116	0.986426694899371
2L	45192327	45208383	0.00612531756474454	0.00560298287438198	1.26616050870881	0.20545562293282	0.959994584871647
2L	45208388	45224651	0.00229069609176811	-0.0034824285648901	0.162516559907435	0.870899088703894	0.990264652220347
2L	45224675	45240508	0.00194328886304933	0.00262227427301781	0.904081032944381	0.365952434929234	0.977138767907889
2L	45240513	45260970	0.000912354429157971	-0.00119781462269554	0.440038427739575	0.659909275506583	0.987191880479071
2L	45261023	45278287	-0.00174328623349713	-0.00872058073478377	-0.473784281704985	0.63565374446079	0.986709638603205
2L	45278288	45300130	-0.00348145354920383	-0.000808602558307374	0.487317688842241	0.626033214188778	0.986508155279884
2L	45300169	45322578	-0.00565227172116716	0.00236991715863201	0.87342613040194	0.382430853464581	0.97810225632962
2L	45322609	45347810	-0.00483103995519935	0.000560509636248502	0.653629627366054	0.513350451632066	0.983595217020952
2L	45348005	45366929	-0.00182591865587595	0.00224825221703364	0.858646967402684	0.390535317323094	0.978546933674022
2L	45366935	45386408	-0.00212663713797718	0.00192141864320012	0.8189450894594	0.412817742956088	0.97968136532122
2L	45386435	45403764	-0.00350144856653166	0.00213732755356212	0.845172472116317	0.398014549584296	0.97894157650795
2L	45403776	45423589	-0.000762582613727147	0.00312945257797804	0.96569015994695	0.334199244811842	0.975020916603847
2L	45423655	45440105	0.000114840404528872	-0.00893134542229737	-0.499386773518391	0.617506935191433	0.986324413120091
2L	45440235	45458070	-0.00311802222705697	-0.00429923467278025	0.0632956138509534	0.949531108401818	0.991063645726279
2L	45458080	45472503	-0.00422231697132675	-0.00241435504669678	0.292260037471231	0.77008781102456	0.989004222932133
2L	45472504	45490897	-0.000376323126772003	0.00132746505119917	0.746794995645574	0.4551873168405	0.981537739282901
2L	45490900	45510464	-0.000432916915034157	-0.00432287499016275	0.060423922964819	0.951818005694416	0.991084925352356
2L	45510471	45527398	-0.00341798049648057	-0.00387582783672884	0.114728660731955	0.908660195943655	0.990665446673416
2L	45527402	45543931	-0.00431735809572575	0.00207176971202784	0.837208879538325	0.402475167154437	0.979170104762193
2L	45543932	45560411	-0.00300322194927964	0.00587774737027702	1.29953733212148	0.193759590349437	0.957681905507882
2L	45560438	45577751	-0.00225070369335842	0.00617092363942737	1.33515071270888	0.181827024413519	0.955029631667413
2L	45577765	45594651	-0.00390133262214253	0.00572210208782639	1.28063043117546	0.200323505953583	0.95901168943952
2L	45594674	45614491	0.00398011923512077	0.00506620044602411	1.20095524168927	0.229768563818802	0.964075680709063
2L	45614499	45636080	0.00177815287186317	0.00273232075643055	0.917448851927279	0.358907483593358	0.976700482997395
2L	45636113	45656480	-0.000945510367651495	-0.000804764990814254	0.487783854647742	0.625702948601873	0.986501129993336
2L	45656491	45672802	-0.00147331332787395	-0.00404798397457214	0.0938161152683012	0.925255230013574	0.990831332725879
2L	45672806	45697111	-0.00219743045061324	-0.00735718581619057	-0.3081668452477	0.757955379245794	0.988830181816529
2L	45697119	45715332	0.00278682077777078	0.00974388538568183	1.76917372167329	0.0768648881229772	0.899775438637361
2L	45715373	45732591	-0.00464787268455618	0.000801802242401485	0.682940476572085	0.494644455715131	0.982985391995008
2L	45732593	45751988	-0.00451290278038408	0.00167714231157709	0.789271794305609	0.429953168270595	0.980475336852485
2L	45751999	45775560	-0.00225719760694112	0.00883374423136465	1.65861496665914	0.0971934039455623	0.919040830643297
2L	45775565	45795944	-0.00163019441692887	-0.000739686403966914	0.495689230100543	0.620113686782655	0.986381117819591
2L	45795946	45817301	-0.00239636965463236	-0.00458194278955559	0.0289538446926005	0.976901401744842	0.991311844363242
2L	45817412	45837402	-0.00357922563475149	-0.00157402472463266	0.394338570858452	0.693331090126308	0.987801760657083
2L	45837416	45858565	-0.00248219480908875	0.0017358337870168	0.79640129990348	0.425798822930131	0.980288597589704
2L	45858572	45884024	-0.00327653956806155	-0.00222440419513515	0.315334183237431	0.75250793344489	0.988750232540089
2L	45884025	45903659	-0.00446329515062519	0.00168969480535701	0.790796599637229	0.429062694520795	0.980435608277158
2L	45903754	45922352	-0.00341785066447128	0.00575131105437284	1.28417856979254	0.19907948172959	0.958766119596535
2L	45922430	45942085	-0.00311825027372968	0.00509918596153826	1.2049621339295	0.228217920200157	0.963840416461227
2L	45942087	45964313	-0.00333091809869933	0.00250346018022106	0.889648174793274	0.373654829885142	0.977599465319206
2L	45964320	45986208	-0.00655618597597546	0.00566370622117997	1.27353683444733	0.202827610428171	0.959497234024866
2L	45986210	46011743	-0.00553162568556088	0.00888020297621802	1.66425850993388	0.096060779934695	0.918164382670193
2L	46011747	46029028	-0.00599342903116577	0.0041596740393337	1.09083558559446	0.27534523494037	0.969842746503771
2L	46029030	46045701	-0.0028705620356555	0.00528876059041271	1.22799057831004	0.219450504829391	0.962450026552807
2L	46045709	46063595	-0.00362213212845469	-0.00171464304378169	0.377257059684548	0.705982579977347	0.988017738688689
2L	46063606	46077329	-0.0036631481585623	-0.00338884662288199	0.173884360331739	0.861956344029956	0.990164641985886
2L	46077330	46099038	0.00180943285858328	-0.0154296981322644	-1.2887695872159	0.197478202055881	0.958445662620917
2L	46099040	46114927	-0.00281728517628496	-0.00185653656831426	0.360020643835777	0.718831695723119	0.988229400534824
2L	46114943	46130944	-0.0029821746755183	0.00285654544295464	0.932538958136608	0.35105806294466	0.976191924658093
2L	46130985	46144104	-0.0020770160395484	-0.0059252817135934	-0.134227303966801	0.893222835831718	0.990505651478239
2L	46144122	46163291	9.26862638468861e-05	-0.00267743273048538	0.260302861319258	0.794630165649758	0.989340210158318
2L	46163315	46176688	0.00241842515748527	-0.0105028210243141	-0.690280664284627	0.490017704967964	0.98282749873961
2L	46176707	46190981	0.00387543243753029	-0.00219834723187481	0.318499434477689	0.750106123556724	0.988714617747617
2L	46190984	46208658	0.00105711981704317	0.00146489261973813	0.763488912638799	0.445171872128849	0.981130214474596
2L	46208660	46223636	0.0030234979698399	0.00250097546587841	0.88934634587038	0.373816970886411	0.977608963871024
2L	46223649	46237078	0.00236476899097037	0.000479780867516452	0.643823157103167	0.519690115563912	0.98379209429947
2L	46237113	46251678	-0.00408496604939024	-0.00203475829101566	0.338371285728103	0.735083409953839	0.988486636648641
2L	46251700	46265356	-0.00214962602367433	-0.00235096518755302	0.299960275916899	0.764207456365187	0.988920551042349
2L	46265365	46280641	-0.000996023587605036	0.00190077419540409	0.816437319719006	0.414250059244571	0.979750196662559
2L	46280666	46297584	-0.00459644049651751	-0.000534488773562065	0.520615467576788	0.602634672073695	0.985991644662972
2L	46297740	46313291	0.00311450404224171	0.0020447200965698	0.833923046572234	0.404324349301366	0.979263395043386
2L	46313315	46341711	-0.00176504637505258	-0.00216015939538266	0.323138274990756	0.746590524568788	0.988662078843772
2L	46341737	46368406	-0.000508653806130362	0.000389733804444853	0.632884753605365	0.526808904809137	0.984007609738052
2L	46368408	46382298	-0.000213118798077052	-0.00208783185000893	0.33192421256958	0.739946486914676	0.98856143925094
2L	46382401	46395934	0.00154947523090634	0.00106432021770857	0.714829662530895	0.474714303820791	0.98228371508928
2L	46395948	46428185	0.00055760044864514	0.00329373868860717	0.985646699403622	0.324306513375809	0.974278546992689
2L	46428206	46444453	-0.00222776883973562	0.0050752183661101	1.20205068717352	0.229343890429716	0.964011554043301
2L	46444479	46458384	-0.00532582803411985	0.000436797341814982	0.638601763624659	0.52308203370588	0.983895501655839
2L	46458388	46471726	-0.00377141059351025	0.000982815185314252	0.704928896186949	0.480854486464209	0.982505982339456
2L	46471735	46486381	-0.00455324858837581	-0.0064622218354402	-0.199451726691718	0.841909401153949	0.98993280715536
2L	46486397	46499315	-0.000983835387068277	-0.00233719796935292	0.301632639041004	0.762932123828719	0.988902235952314
2L	46499317	46513553	-0.000926493695135085	-0.00187696918644665	0.357538605954421	0.720688630136553	0.988259372720738
2L	46513556	46534165	0.00289433803025361	0.0011625553471509	0.726762705617983	0.467371332965911	0.982010378061779
2L	46534174	46548689	0.000329662766602037	0.010377653110098	1.8461602091508	0.0648689466462942	0.88340236502699
2L	46548704	46566357	0.00469035330389337	0.00200124036706245	0.828641377086261	0.407307367089375	0.979412138104162
2L	46566358	46583657	0.00187205534283104	0.0101935848503759	1.82380064708071	0.0681822160363285	0.888436230883983
2L	46583702	46609800	0.00145661773931845	0.0103995090557461	1.84881514473859	0.0644845097446457	0.882788721463261
2L	46609803	46633141	0.00655669354893544	-0.0108319409160684	-0.730260271085344	0.465231107760763	0.981929115052255
2L	46633146	46652441	-6.70815708228662e-05	-0.00295448364672052	0.226648296607847	0.82069723412989	0.989675291768353
2L	46652444	46666542	-0.00255873033154398	0.0031471251461024	0.967836922699588	0.333125820560651	0.974942443906239
2L	46666549	46680269	-0.00261209010759945	-0.00135695813134608	0.420706582232394	0.673969354094001	0.987455726532972
2L	46680270	46696002	-0.00601954340914349	0.00170212489015015	0.792306535423488	0.42818196191026	0.980396154947762
2L	46696003	46714775	-0.00213368710456686	-0.00166904644607054	0.382795874243053	0.701871120805483	0.987948394247164
2L	46714789	46752391	-0.00550730633826741	-0.00187781926312076	0.357435343489791	0.720765921647174	0.988260616949798
2L	46752422	46772424	-0.00420332581636711	-0.00428078496116475	0.0655367795612435	0.947746623411766	0.991046970364329
2L	46772430	46790873	0.00177017329820081	-0.00100385460846371	0.463599583714426	0.642934652664979	0.986858167259492
2L	46790874	46806118	-0.00186135745633237	0.00489015706078771	1.1795704955893	0.238171083374665	0.965299087658599
2L	46806130	46822156	-0.00313283417682456	0.00302256146724848	0.952705637636005	0.34073923612967	0.975488601908019
2L	46822323	46840825	-0.00261594325440092	-0.000689942829833276	0.50173179569609	0.615856195415925	0.986288259720799
2L	46840841	46855424	-0.000357364102036952	-0.00170678058723052	0.378212146050577	0.705273003222968	0.988005827902944
2L	46855439	46873986	-0.000948919730732118	0.000172057332044551	0.606442657596087	0.544220849256124	0.984511349466288
2L	46873993	46892300	-9.73230429305298e-05	-0.00701175163696289	-0.266205471878753	0.790080969081759	0.989279490299943
2L	46892319	46912633	-0.00105142449636031	-0.000703086455949448	0.500135182980708	0.616979894188537	0.986312890955507
2L	46912636	46937491	-0.00344719732410391	-0.00111968764488569	0.449528847284614	0.653050203094673	0.987059095990401
2L	46937492	46956648	-0.00313774476669725	0.00263055588895153	0.905087036400871	0.365419279342931	0.977106176441698
2L	46956652	46977553	0.003758424272252	-0.00625567833823343	-0.17436200099463	0.861580975648013	0.990160399139447
2L	46977557	46994082	0.0016296055448127	-0.00877897306442463	-0.480877448777857	0.630603601319334	0.986604629444062
2L	46994127	47014084	0.0029819381521606	-0.00525630486272941	-0.052963812678684	0.957760740523596	0.991139751685388
2L	47014086	47034267	-0.000854601574160679	-0.00419667941816049	0.0757534410980093	0.939615258252837	0.990970191087562
2L	47034286	47053687	0.00120152368042874	-0.000564216316253502	0.517004335288125	0.60515313249245	0.986049129796926
2L	47053688	47075782	0.00239948899956909	-0.00020883273433321	0.560174305334205	0.575360551300727	0.985337335855686
2L	47075785	47103366	0.00105438744020465	-0.00348209998847032	0.162556473496362	0.870867660162924	0.990264304304147
2L	47103440	47121323	-0.000576671164129684	-0.00252264163342629	0.279106000697091	0.780163478165355	0.989144689815324
2L	47121331	47143091	-0.00191363378773566	-0.006065502148363	-0.151260482416246	0.879770241009783	0.990361872339921
2L	47143156	47160019	0.000368432212518303	0.00268521227310038	0.911726382129178	0.361912772377861	0.976889488590105
2L	47160022	47174259	0.00152158439227065	0.000475090087148848	0.643253347865306	0.520059722288051	0.983803426698965
2L	47174262	47195139	0.000818545154501662	0.00303352026155849	0.954036849448177	0.340064990001231	0.975441196737268
2L	47195307	47211719	-0.00188683035802368	0.00505253035994247	1.19929467762077	0.230413383918364	0.964172614278159
2L	47211727	47233797	-0.000634397434045688	-0.00192442206443664	0.351774301057839	0.725007533031331	0.988328495873572
2L	47233804	47250380	0.00465871866972258	0.00194418768222832	0.821710942421752	0.411241429935058	0.979605071186989
2L	47250420	47272584	0.00647704925635266	0.0148858992719418	2.39379623306482	0.0166750097855898	0.66074006531384
2L	47272600	47292872	0.00256835907497865	0.00640747627213562	1.36388577698269	0.172603517909039	0.95274009658192
2L	47292873	47312306	0.00224317899689998	0.00338066192019941	0.996205637674967	0.319150240753697	0.973873841690762
2L	47312308	47332199	-0.0021914304809658	-4.98184498356678e-05	0.579490453428513	0.562258286331841	0.985000777812637
2L	47332200	47350466	-3.19831950679412e-05	-0.00504643991863117	-0.0274706165622816	0.978084375585928	0.991322261329824
2L	47350476	47365115	-0.000927890641330757	-0.0028560101942103	0.238610289821572	0.811407785452682	0.989558322990338
2L	47365121	47383736	0.000621047003297908	-0.00297639335913081	0.223986829740526	0.822767551241872	0.989701004103182
2L	47383740	47401267	-0.0011249250334779	-0.00462982347330412	0.0231375723931293	0.981540535265057	0.991352552793309
2L	47401288	47420455	-0.0031098673527706	0.000274670322559363	0.618907498270287	0.5359772985414	0.984276873259018
2L	47420461	47436792	-0.000103435014020957	-0.00286481093583276	0.237541225938058	0.812236940559297	0.989568870970949
2L	47436794	47451555	0.00112411672621496	-0.00459433918996019	0.0274480006936911	0.978102413636555	0.991322419974962
2L	47451564	47467583	-0.000131198464092395	0.00384275921201147	1.0523385803903	0.292644236994249	0.971574751262423
2L	47467586	47485998	-0.000490949656968824	-0.000925123501704895	0.473163389397592	0.636096615025012	0.986718768879305
2L	47486001	47501856	-0.000825137390788207	-0.0020526560901381	0.336197163198775	0.736722191977008	0.988511953026849
2L	47501858	47525059	-0.000543747962967617	0.00255368754495213	0.895749508510543	0.370386562114321	0.977406270304723
2L	47525070	47540518	0.00166259492093283	0.000122121142525649	0.60037669418242	0.548255216335693	0.984623571064153
2L	47540526	47554978	0.002841224325282	-0.000654428701368087	0.506045849411714	0.612824463349157	0.986221360400271
2L	47554990	47569747	-0.000754817774128844	-0.000799188093927972	0.488461304264942	0.625223128142608	0.98649091038551
2L	47569748	47584789	-0.00117789781317803	0.00151058783157708	0.769039706278949	0.441869739413395	0.980991879294626
2L	47584791	47598893	-0.000509601776617207	-0.00254511782590486	0.27637572106288	0.782259502553336	0.989173461161188
2L	47598914	47618208	-0.00144448536819129	-0.00106204778896938	0.456530608142339	0.648008465793374	0.986959724093628
2L	47618218	47630944	0.00458205845050633	0.000998429338025256	0.706825614378563	0.479674854674058	0.982463714933449
2L	47630948	47647811	0.00496657118721107	0.012941991611657	2.15766142060839	0.030954165527035	0.783331991074389
2L	47647814	47668172	0.00220836511928942	0.0160108095118551	2.53044391132609	0.0113918296977599	0.570913495768053
2L	47668178	47705216	-0.00147755583485191	0.00177653720811887	0.801345719283393	0.42293152992973	0.980157614432796
2L	47705217	47722866	0.000302044387621457	0.000590365556222482	0.657256354194599	0.511016095471081	0.983521513727831
2L	47722878	47750410	-0.0020096959427271	0.00383990263302531	1.05199157947202	0.292803412976449	0.97158976499267
2L	47750486	47773452	-0.00149957185049886	0.00364223063492534	1.02797951287397	0.303959464825502	0.972603923168314
2L	47773455	47792093	0.000969159593213215	0.00197069184015371	0.824930516318647	0.409411040011464	0.979515757567964
2L	47792096	47809974	0.00656126661688216	0.00452809619728203	1.13558940747053	0.256128444061546	0.967653298575318
2L	47810002	47826408	0.00165704949599618	0.00235119600765752	0.871151991786898	0.383671169038991	0.978171501167852
2L	47826412	47844781	0.00138443908163992	0.00377791207081219	1.04446131963441	0.296272006142734	0.971913034676696
2L	47844797	47863840	0.00107054762385727	0.000256330582697274	0.616679691301206	0.537446019221559	0.984319167303403
2L	47863847	47880795	0.000763801493020706	0.00209345719906779	0.839843351735467	0.400996223042259	0.979094886490764
2L	47880796	47895803	0.00521319984827954	-0.00192448731725955	0.351766374517183	0.725013478052955	0.988328590461464
2L	47895839	47910013	0.0054212267620684	-0.00152725918974787	0.400019381235951	0.68914224177372	0.987728525348906
2L	47910022	47923342	0.00513992225230551	0.0164501558868452	2.58381320246131	0.00977147011813789	0.53298942565679
2L	47923349	47938576	0.00293756851276468	0.00968679294521648	1.76223845772151	0.0780290169364441	0.901122858900144
2L	47938580	47949876	0.000439045619674638	0.00522698746524741	1.2204867314845	0.222280416429806	0.962910354305316
2L	47949877	47963855	0.00560644410498728	-0.00143960685070191	0.410666887321169	0.681316810374191	0.987589327563222
2L	47963857	47979262	0.0070922541130982	0.0101373690907856	1.81697187732011	0.0692214195897281	0.889926750037013
2L	47979263	48001007	0.000327372333806319	0.00394930050859999	1.0652806092751	0.286748964946839	0.971007299746251
2L	48001026	48015412	0.000907259969482733	-0.00269892892584364	0.257691626144278	0.796644909271999	0.989366882492016
2L	48015413	48030216	-0.00283125807225378	-0.00228777422972725	0.307636352965199	0.758359055154451	0.988836061153533
2L	48030217	48048889	-0.00506520009752365	0.00878509741879114	1.65270562940082	0.0983907881593623	0.919947205891326
2L	48048890	48068016	-0.000377064055967044	-0.00275049775711951	0.251427338724298	0.801483733171636	0.989430399636822
2L	48068019	48089077	0.000444745756747841	-0.00572181067094842	-0.109510802521332	0.912797354128295	0.990707361404586
2L	48089085	48107526	-0.00100846207529066	-0.00404600360274023	0.0940566795402971	0.925064132484976	0.990829456053984
2L	48107537	48126349	0.00237730468701513	-0.00393814745924668	0.107158428525839	0.914663294700297	0.990726142859275
2L	48126355	48144258	-0.00283933052582497	-0.00627064556803281	-0.176180134681675	0.860152426898428	0.990144218503596
2L	48144314	48168750	-0.00344215632012355	-0.000892656959057224	0.477107239774771	0.633285759593068	0.986660606132253
2L	48168831	48185454	-0.00116215576280063	-0.00183925072224309	0.362120429799668	0.717262037444258	0.988203945573904
2L	48185486	48212303	-0.000646807997439111	-0.00380834526286065	0.122926058813152	0.902165650169156	0.990598880457607
2L	48212307	48236190	-0.000821751262659024	-0.00638909736546072	-0.190568983258293	0.848863292577758	0.990014454125854
2L	48236192	48254967	-0.000470388052582389	-0.00740095098959221	-0.313483188829476	0.753913590882232	0.988770971987265
2L	48254972	48268561	-0.00249366365409742	0.000602971931081593	0.658787704692326	0.510032103832495	0.98349024708399
2L	48268566	48283130	-0.00296959746302311	-0.00531585170341889	-0.0601972231671853	0.951998557297659	0.991086601073107
2L	48283140	48301144	-0.00550520134449181	-0.00100291116713376	0.463714187584797	0.642852531040831	0.986856510512778
2L	48301146	48316230	-0.00253905482015615	-0.0030773023378159	0.211728982701906	0.832318475748024	0.989817982617641
2L	48316233	48332072	-0.00362829194294366	0.000707177213864466	0.671445967947123	0.501936469499288	0.983228430511254
2L	48332096	48350540	-0.00172131053782634	0.00557857348552616	1.2631953954077	0.206518967242118	0.960192368799782
2L	48350548	48368181	-0.000189051341880837	0.00157760847467683	0.77718099164574	0.437051995236076	0.980786373424131
2L	48368183	48386240	-0.00172825403966647	0.00688151846858189	1.42146971856656	0.155180250776685	0.94771132342658
2L	48386261	48401953	-0.00305855742376449	-0.000301327063632942	0.548938621896817	0.583047572161848	0.98552785378758
2L	48401955	48419805	-0.00268025576681951	0.000860984917813603	0.690129650340278	0.490112658652973	0.98283076859243
2L	48419827	48436784	-0.00415953680326254	0.00159863444463276	0.77973510652151	0.435546810244655	0.980721254086435
2L	48436796	48455013	-0.0021427697161517	0.00221910368840669	0.855106170439264	0.3924923739314	0.978651619928051
2L	48455014	48470979	-0.00119015579890552	0.000886665358798728	0.693249163802626	0.488153199748361	0.982763038808865
2L	48470982	48489142	-0.00161010001609976	-8.8459626965199e-05	0.574796543681153	0.565428904568342	0.985083630726808
2L	48489144	48505662	-2.97688818325522e-05	-0.00257809489910117	0.272369854347261	0.785337649518523	0.989215438360251
2L	48505668	48521776	-0.00346793831177742	0.00274620500335176	0.919135431032769	0.358024738956981	0.976644377499198
2L	48521831	48539101	-0.00425561022644472	-0.00655448544455468	-0.210659383557276	0.833153070547013	0.989828078504574
2L	48539103	48560241	-0.00426017688830477	-0.0011351397231183	0.447651816975991	0.654404500489306	0.987085531468393
2L	48560289	48577122	-0.00487216151275685	-0.00126866795816024	0.431431568770042	0.66615459993562	0.987310435259784
2L	48577124	48592652	-0.0027822594857575	-0.00743978624767061	-0.318200674423259	0.750332721216979	0.988717987439907
2L	48592656	48609685	-0.00307498895465111	-0.00435864905965777	0.0560782930958707	0.95527943632159	0.991116941943266
2L	48609707	48630203	-0.00279832260301858	-0.000677557489623287	0.503236296165658	0.614798148794754	0.986264986395096
2L	48630204	48644516	0.00139889395383517	-0.000705938493340739	0.499788733749466	0.617223844351142	0.986318226603899
2L	48644525	48658892	0.00153716687252524	-0.00204080595224007	0.337636650344849	0.73563701946524	0.988495201439117
2L	48658894	48673553	-0.00235289809300932	-0.00265551373770231	0.262965455513319	0.792577204807932	0.989312893888099
2L	48673909	48687112	-0.00134070203329201	-0.00167038794237745	0.382632916925009	0.701991960134777	0.987950443786437
2L	48687114	48702350	0.00260066541325673	0.00422635839818311	1.09893602106904	0.271795973445731	0.969460963059382
2L	48702388	48716471	0.00219301275455888	0.00184617057784906	0.80980438377548	0.418052612687368	0.979930689741569
2L	48716474	48730444	0.0019762719541341	-0.00159376704779555	0.391940386071815	0.695102261697544	0.987832464474619
2L	48730445	48745136	0.000327203778599367	0.00350840089394274	1.01172263944646	0.31167068766651	0.973263622677814
2L	48745140	48762003	-2.69037174658929e-05	0.00665555400956998	1.39402084522718	0.163311309988277	0.950185021502051
2L	48762072	48778492	-0.000124391399036373	0.00378070402762796	1.0448004706201	0.296115197349129	0.971898579098015
2L	48778495	48795509	0.000225734586047026	0.00136987709553689	0.75194696882835	0.452082950828734	0.981413318875789
2L	48796069	48815521	0.00505376523980103	0.014431047791027	2.33854347011948	0.0193590733971907	0.693353420035255
2L	48815549	48834508	0.00142730084736852	0.0125720399024682	2.11272179757381	0.0346245864877983	0.801746630382375
2L	48834518	48852781	-0.0011211464881234	-0.00514475811225751	-0.0394137498125561	0.968560517662704	0.991237680777548
2L	48852800	48869266	-0.00174532613757905	0.00656990428279157	1.3836166050552	0.166475881119499	0.95108564466761
2L	48869288	48888222	-0.00552021918675397	0.00352878650600503	1.01419896729859	0.310487821299507	0.973164498423679
2L	48888264	48907412	-0.00219784203218065	0.00251849418543779	0.891474419977061	0.372674708690276	0.977541875778419
2L	48907459	48927518	-0.00256784992584536	0.00304134029512495	0.954986782512048	0.339584381138733	0.975407293804629
2L	48927531	48943106	-0.00323421873783925	0.00144211345399157	0.760721829540475	0.446823233378493	0.981198641907079
2L	48943111	48959786	0.00122587202835068	0.00446373772691041	1.12777150765889	0.259416429292489	0.968050179522497
2L	48959791	48982501	-0.000108535158724725	0.00108778664161197	0.717680229829261	0.472954476070611	0.982218966278911
2L	48982514	49000939	0.00375307508786348	0.0217179986736947	3.22372069083469	0.00126536753913958	0.131742381560082
2L	49000955	49023057	-0.00184998598558003	0.00130961146797258	0.744626244211018	0.45649769795526	0.981589759712243
2L	49023059	49040273	0.0028536288316196	0.0117572459461648	2.01374527621264	0.0440362838228368	0.837221280998665
2L	49040279	49056306	0.00217143246982967	0.0115168860961139	1.98454773289646	0.0471948124031462	0.846442441998539
2L	49056321	49077890	-0.00146744364082166	-0.00533022710538101	-0.0619434649849751	0.95060785388238	0.991073677505803
2L	49077903	49101295	-0.000655427738176694	-0.00107184721462789	0.45534022981968	0.648864488156739	0.986976703589297
2L	49101297	49124514	-0.00113942321019459	-0.00201839187917574	0.340359384067012	0.733585901554902	0.98846340494297
2L	49124516	49151871	0.00012741522231739	0.000462338588202977	0.641704368521462	0.521065152250373	0.983834173846983
2L	49151875	49190095	0.00927945094465108	0.00874834609469871	1.64824128821868	0.0993031673572185	0.920624334587246
2L	49190131	49225954	-0.000273739979301188	0.0115065205287291	1.98328858290677	0.0473352039628361	0.846828118530452
2L	49225956	49274527	-0.00215951454425186	-0.000422539731102678	0.534214398578454	0.593193208418801	0.985771855275028
2L	49274528	49320430	-0.00142155873993092	-0.00450801360958959	0.0379343397042669	0.969740033619567	0.991248245303109
3R	9546	65887	-0.000538004245908471	0.0196944423913148	3.86462771398914	0.000111258764125589	0.0220515854480962
3R	65888	108085	0.00527066382508076	0.0540699970136003	10.8854011523079	1.35301597550068e-27	5.65454889107785e-24
3R	108135	158309	0.00870346597503693	0.0477186488312393	9.58821839827823	8.96190880428981e-22	1.87268858641841e-18
3R	158349	204100	0.00917947431722528	0.0137318564185936	2.64684473765762	0.00812466462050317	0.486899800476166
3R	204117	239566	0.00497491328555891	0.0178129315163985	3.480352850073	0.000500753813304077	0.0679350824520639
3R	239589	265288	-0.00147588823347904	-0.00174463219360889	-0.514032849945066	0.60722902380748	0.986096159545399
